Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9618241190910339,0.9509116411209106,0.1253768503665924,0.28796830773353577
0.9643691778182983,0.9523141384124756,0.11774477362632751,0.2720419466495514
0.9649405479431152,0.9495091438293457,0.11383745819330215,0.3016276955604553
0.9648885726928711,0.9504441618919373,0.11959405988454819,0.2803938090801239
0.9644730687141418,0.9485741257667542,0.11573655158281326,0.28076884150505066
0.9644730687141418,0.9504441618919373,0.11643737554550171,0.2906286120414734
0.9648366570472717,0.9560542106628418,0.1149686872959137,0.2673419415950775
0.9630187749862671,0.9509116411209106,0.12198901921510696,0.31328660249710083
0.9639017581939697,0.951379120349884,0.12016751617193222,0.30027273297309875
0.9636420011520386,0.9443665146827698,0.12115427106618881,0.29844969511032104
0.9651482701301575,0.9495091438293457,0.11914293467998505,0.29165592789649963
0.9660312533378601,0.9485741257667542,0.1128242015838623,0.3055834472179413
0.9653560519218445,0.9509116411209106,0.1169455498456955,0.29455098509788513
0.9662390351295471,0.9485741257667542,0.11066953092813492,0.2954888343811035
0.9610450267791748,0.9523141384124756,0.1318567991256714,0.2868606150150299
0.9622396230697632,0.9527816772460938,0.1297244429588318,0.2816179394721985
0.9659793376922607,0.9438990354537964,0.11158592253923416,0.3035668134689331
0.9657196402549744,0.9523141384124756,0.1124216690659523,0.3039091229438782
0.966187059879303,0.9495091438293457,0.11338009685277939,0.295217901468277
0.9668103456497192,0.9546517133712769,0.10742653161287308,0.28184792399406433
0.9661351442337036,0.9457690715789795,0.11052738130092621,0.302068829536438
0.9659273624420166,0.9490416049957275,0.11274764686822891,0.3019184470176697
0.9630706906318665,0.9453015327453613,0.12388358265161514,0.34062305092811584
0.9647846817970276,0.9523141384124756,0.11704021692276001,0.28357526659965515
0.9651482701301575,0.9527816772460938,0.11431126296520233,0.2901642918586731
0.965044379234314,0.9546517133712769,0.11782712489366531,0.288412868976593
0.9639536738395691,0.9546517133712769,0.11750166118144989,0.2915079593658447
0.9654079675674438,0.9509116411209106,0.11643907427787781,0.29834985733032227
0.9662390351295471,0.9537166953086853,0.11085452884435654,0.28610891103744507
0.9676933288574219,0.9532491564750671,0.10595130920410156,0.2980239987373352
0.9650963544845581,0.9499766230583191,0.116478331387043,0.3062268793582916
0.9634861946105957,0.9495091438293457,0.11928779631853104,0.31252503395080566
0.9644211530685425,0.9527816772460938,0.12011372298002243,0.2898695170879364
0.9629148840904236,0.9555867314338684,0.12101101130247116,0.2950781583786011
0.967329740524292,0.951379120349884,0.10727642476558685,0.29788607358932495
0.9662909507751465,0.9495091438293457,0.10545281320810318,0.28980639576911926
0.9666545391082764,0.9537166953086853,0.1095125749707222,0.2906181216239929
0.9660312533378601,0.9532491564750671,0.10815896093845367,0.29534992575645447
0.967745304107666,0.9523141384124756,0.10566917061805725,0.2991412580013275
0.9632264971733093,0.9499766230583191,0.12558777630329132,0.30997028946876526
0.9632784724235535,0.9485741257667542,0.11991272121667862,0.324067085981369
0.9654079675674438,0.9462365508079529,0.11384730041027069,0.31222331523895264
0.9659793376922607,0.9476391077041626,0.10904982686042786,0.31506669521331787
0.9667584300041199,0.951379120349884,0.10771834850311279,0.3140326142311096
0.9671739339828491,0.9504441618919373,0.1066431924700737,0.3022637367248535
0.9646808505058289,0.9312763214111328,0.11356478929519653,0.41071975231170654
0.9660312533378601,0.9546517133712769,0.11283348500728607,0.2887009382247925
0.9671739339828491,0.9518466591835022,0.10806979238986969,0.31044867634773254
0.967537522315979,0.9523141384124756,0.10683384537696838,0.32017937302589417
0.9656676650047302,0.9504441618919373,0.11474815011024475,0.3143695294857025
0.9665506482124329,0.9537166953086853,0.11146076768636703,0.30673322081565857
0.9650963544845581,0.9499766230583191,0.11749149113893509,0.30607303977012634
0.967329740524292,0.9438990354537964,0.10610181838274002,0.33623701333999634
0.9672259092330933,0.9537166953086853,0.10632146894931793,0.311753511428833
0.9674336314201355,0.951379120349884,0.10409553349018097,0.31324538588523865
0.9668103456497192,0.9518466591835022,0.10773265361785889,0.32189396023750305
0.9624474048614502,0.9509116411209106,0.1299932450056076,0.30583107471466064
0.9670181274414062,0.9537166953086853,0.1077147126197815,0.30305394530296326
0.9648366570472717,0.9532491564750671,0.11260056495666504,0.3127880096435547
0.967329740524292,0.9551191926002502,0.10625989735126495,0.3136787712574005
0.9662390351295471,0.9504441618919373,0.10616649687290192,0.31514179706573486
0.9676933288574219,0.9537166953086853,0.10426799207925797,0.3101738691329956
0.9639017581939697,0.9504441618919373,0.11768648028373718,0.3151303827762604
0.9653560519218445,0.951379120349884,0.1128334179520607,0.31618738174438477
0.9669662117958069,0.9523141384124756,0.10631950944662094,0.2966945171356201
0.96639484167099,0.9546517133712769,0.1080954447388649,0.31771668791770935
0.9658235311508179,0.946704089641571,0.10945265740156174,0.32544299960136414
0.9655638337135315,0.9518466591835022,0.11066517978906631,0.3064693808555603
0.9678491950035095,0.9518466591835022,0.10368062555789948,0.3144269585609436
0.9671220183372498,0.9546517133712769,0.10547249019145966,0.31023848056793213
0.9667065143585205,0.9499766230583191,0.11086782813072205,0.31072351336479187
0.9654079675674438,0.951379120349884,0.11456532776355743,0.3346032202243805
0.966187059879303,0.9504441618919373,0.11055555939674377,0.31126832962036133
0.9655118584632874,0.9537166953086853,0.11048974096775055,0.31975653767585754
0.9675894379615784,0.9532491564750671,0.10593161731958389,0.31580182909965515
0.9674336314201355,0.9523141384124756,0.10638340562582016,0.33423861861228943
0.9646288752555847,0.9518466591835022,0.11739352345466614,0.31609436869621277
0.9669142365455627,0.9495091438293457,0.1063932552933693,0.3344448506832123
0.9686282873153687,0.9551191926002502,0.10253648459911346,0.3138144314289093
0.9676414132118225,0.9551191926002502,0.1010308787226677,0.31071630120277405
0.9671739339828491,0.9541841745376587,0.10628809779882431,0.3161657154560089
0.9634861946105957,0.9453015327453613,0.11763842403888702,0.3634357154369354
0.9667065143585205,0.9532491564750671,0.10845304280519485,0.3371363580226898
0.9676933288574219,0.9546517133712769,0.10372963547706604,0.3261961042881012
0.9678491950035095,0.9523141384124756,0.10171415656805038,0.32750028371810913
0.9673817157745361,0.9490416049957275,0.10708759725093842,0.3298197090625763
0.9661351442337036,0.9523141384124756,0.1097683310508728,0.32821860909461975
0.965044379234314,0.9495091438293457,0.11507515609264374,0.34418466687202454
0.96639484167099,0.9532491564750671,0.10608687251806259,0.3220551311969757
0.9670700430870056,0.9518466591835022,0.10618478804826736,0.31381967663764954
0.9681608080863953,0.9541841745376587,0.10275323688983917,0.3213769495487213
0.967537522315979,0.9509116411209106,0.10084757953882217,0.33462411165237427
0.9648885726928711,0.948106586933136,0.1171228438615799,0.3561331629753113
0.9649405479431152,0.9551191926002502,0.1158938854932785,0.3153016269207001
0.9681608080863953,0.9541841745376587,0.1026223823428154,0.31933924555778503
0.9674856066703796,0.948106586933136,0.1023162305355072,0.3721928596496582
0.9669142365455627,0.9551191926002502,0.10508807003498077,0.32871732115745544
0.9670700430870056,0.9551191926002502,0.10378272831439972,0.33074814081192017
0.9654079675674438,0.9532491564750671,0.11473807692527771,0.3357498347759247
0.9662390351295471,0.9555867314338684,0.10987064987421036,0.32773202657699585
0.9683166146278381,0.9546517133712769,0.09960497915744781,0.3353974223136902
0.9678491950035095,0.9527816772460938,0.10253343731164932,0.3326961100101471
0.9680050015449524,0.951379120349884,0.10483837872743607,0.3432316780090332
0.9658235311508179,0.9518466591835022,0.11110936850309372,0.3407146632671356
0.9668103456497192,0.9537166953086853,0.10898067057132721,0.32916295528411865
0.9670700430870056,0.9527816772460938,0.1046639159321785,0.33764201402664185
